Datetime,Junction,Vehicle,occupy,speed
2019-12-16 20:00:00,3,341.0,0.0835,67.9
2019-12-16 21:00:00,3,326.0,0.0795,67.8
2019-12-16 22:00:00,3,343.0,0.0826,68.3
2019-12-16 23:00:00,3,341.0,0.0829,68.5
2019-12-17 00:00:00,3,343.0,0.0851,67.2
2019-12-17 01:00:00,3,292.0,0.0712,67.4
2019-12-17 02:00:00,3,302.0,0.0765,66.8
2019-12-17 03:00:00,3,304.0,0.0777,65.4
2019-12-17 04:00:00,3,287.0,0.0717,65.7
2019-12-17 05:00:00,3,298.0,0.0715,66.7
2019-12-17 06:00:00,3,244.0,0.0623,66.3
2019-12-17 07:00:00,3,279.0,0.0662,67.7
2019-12-17 08:00:00,3,262.0,0.0668,66.9
2019-12-17 09:00:00,3,251.0,0.0616,67.1
2019-12-17 10:00:00,3,233.0,0.0549,68.1
2019-12-17 11:00:00,3,203.0,0.0533,66.6
2019-12-17 12:00:00,3,229.0,0.0561,66.2
2019-12-17 13:00:00,3,224.0,0.055,66.8
2019-12-17 14:00:00,3,214.0,0.0558,66.2
2019-12-17 15:00:00,3,226.0,0.0571,65.5
2019-12-17 16:00:00,3,189.0,0.0487,65.0
2019-12-17 17:00:00,3,195.0,0.0528,63.8
2019-12-17 18:00:00,3,188.0,0.0472,64.9
2019-12-17 19:00:00,3,179.0,0.0441,66.3
2019-12-17 20:00:00,3,225.0,0.0523,67.9
2019-12-17 21:00:00,3,175.0,0.0461,66.0
2019-12-17 22:00:00,3,164.0,0.0398,67.0
2019-12-17 23:00:00,3,154.0,0.0356,68.0
2019-12-18 00:00:00,3,154.0,0.0397,69.3
2019-12-18 01:00:00,3,155.0,0.0437,65.1
2019-12-18 02:00:00,3,144.0,0.0348,66.7
2019-12-18 03:00:00,3,152.0,0.0356,67.9
2019-12-18 04:00:00,3,150.0,0.0354,68.4
2019-12-18 05:00:00,3,137.0,0.0395,65.3
2019-12-18 06:00:00,3,135.0,0.036,64.8
2019-12-18 07:00:00,3,116.0,0.0302,64.1
2019-12-18 08:00:00,3,118.0,0.0295,65.8
2019-12-18 09:00:00,3,99.0,0.0316,61.5
2019-12-18 10:00:00,3,91.0,0.0289,61.6
2019-12-18 11:00:00,3,99.0,0.0297,58.8
2019-12-18 12:00:00,3,102.0,0.0278,62.5
2019-12-18 13:00:00,3,99.0,0.0271,65.4
2019-12-18 14:00:00,3,92.0,0.0284,63.2
2019-12-18 15:00:00,3,101.0,0.0302,62.7
2019-12-18 16:00:00,3,101.0,0.0304,61.7
2019-12-18 17:00:00,3,71.0,0.0194,63.2
2019-12-18 18:00:00,3,93.0,0.0239,66.9
2019-12-18 19:00:00,3,88.0,0.0266,64.6
2019-12-18 20:00:00,3,86.0,0.0289999999999999,60.3
2019-12-18 21:00:00,3,87.0,0.0285,59.9
2019-12-18 22:00:00,3,71.0,0.0335,53.2
2019-12-18 23:00:00,3,88.0,0.0306,55.1
2019-12-19 00:00:00,3,108.0,0.0356,61.0
2019-12-19 01:00:00,3,77.0,0.0289999999999999,56.6
2019-12-19 02:00:00,3,80.0,0.0345,54.8
2019-12-19 03:00:00,3,86.0,0.0357,55.7
2019-12-19 04:00:00,3,86.0,0.0292,60.1
2019-12-19 05:00:00,3,79.0,0.0267,60.6
2019-12-19 06:00:00,3,87.0,0.0272,62.2
2019-12-19 07:00:00,3,72.0,0.0241,62.8
2019-12-19 08:00:00,3,90.0,0.0347,58.6
2019-12-19 09:00:00,3,95.0,0.032,59.8
2019-12-19 10:00:00,3,91.0,0.0267,64.3
2019-12-19 11:00:00,3,84.0,0.0314,61.7
2019-12-19 12:00:00,3,96.0,0.0323,61.4
2019-12-19 13:00:00,3,93.0,0.0324,62.2
2019-12-19 14:00:00,3,86.0,0.0283,63.4
2019-12-19 15:00:00,3,102.0,0.0295,64.7
2019-12-19 16:00:00,3,99.0,0.0384,61.0
2019-12-19 17:00:00,3,117.0,0.0406,61.4
2019-12-19 18:00:00,3,122.0,0.0449,61.3
2019-12-19 19:00:00,3,116.0,0.0372,62.4
2019-12-19 20:00:00,3,169.0,0.065,58.2
2019-12-19 21:00:00,3,155.0,0.055,58.4
2019-12-19 22:00:00,3,162.0,0.0608,58.7
2019-12-19 23:00:00,3,206.0,0.0664,61.2
2019-12-20 00:00:00,3,189.0,0.0668,59.2
2019-12-20 01:00:00,3,194.0,0.0654,59.8
2019-12-20 02:00:00,3,222.0,0.0721,61.1
2019-12-20 03:00:00,3,252.0,0.0725,63.3
2019-12-20 04:00:00,3,297.0,0.0929,62.9
2019-12-20 05:00:00,3,334.0,0.1053,62.0
2019-12-20 06:00:00,3,346.0,0.1088,61.6
2019-12-20 07:00:00,3,395.0,0.1273,60.8
2019-12-20 08:00:00,3,391.0,0.1187,60.9
2019-12-20 09:00:00,3,441.0,0.1397,59.8
2019-12-20 10:00:00,3,437.0,0.1329,60.5
2019-12-20 11:00:00,3,476.0,0.1595,58.2
2019-12-20 12:00:00,3,487.0,0.1743,55.2
2019-12-20 13:00:00,3,478.0,0.1513,56.3
2019-12-20 14:00:00,3,475.0,0.1675,55.0
2019-12-20 15:00:00,3,467.0,0.1536,55.5
2019-12-20 16:00:00,3,471.0,0.1553,55.9
2019-12-20 17:00:00,3,463.0,0.162,54.6
2019-12-20 18:00:00,3,437.0,0.1395,56.7
2019-12-20 19:00:00,3,453.0,0.1596,55.8
2019-12-20 20:00:00,3,450.0,0.1594,54.8
2019-12-20 21:00:00,3,499.0,0.17,54.7
2019-12-20 22:00:00,3,492.0,0.1738,54.1
2019-12-20 23:00:00,3,465.0,0.149,55.4
2019-12-21 00:00:00,3,447.0,0.1368,57.0
2019-12-21 01:00:00,3,474.0,0.1457,57.9
2019-12-21 02:00:00,3,509.0,0.1557,57.4
2019-12-21 03:00:00,3,484.0,0.1534,57.3
2019-12-21 04:00:00,3,465.0,0.1401,58.1
2019-12-21 05:00:00,3,459.0,0.1458,57.4
2019-12-21 06:00:00,3,510.0,0.1624,57.0
2019-12-21 07:00:00,3,491.0,0.1672,54.6
2019-12-21 08:00:00,3,482.0,0.155,55.1
2019-12-21 09:00:00,3,476.0,0.1442,57.0
2019-12-21 10:00:00,3,449.0,0.1371,57.3
2019-12-21 11:00:00,3,434.0,0.1406,57.5
2019-12-21 12:00:00,3,455.0,0.1442,56.9
2019-12-21 13:00:00,3,510.0,0.1479,57.8
2019-12-21 14:00:00,3,452.0,0.1493,56.6
2019-12-21 15:00:00,3,498.0,0.1489,57.3
2019-12-21 16:00:00,3,482.0,0.1372,59.0
2019-12-21 17:00:00,3,481.0,0.1461,58.4
2019-12-21 18:00:00,3,486.0,0.1575,56.5
2019-12-21 19:00:00,3,456.0,0.1432,57.5
2019-12-21 20:00:00,3,472.0,0.1433,57.5
2019-12-21 21:00:00,3,462.0,0.1353,58.7
2019-12-21 22:00:00,3,403.0,0.1303,57.9
2019-12-21 23:00:00,3,447.0,0.1437,56.9
2019-12-22 00:00:00,3,475.0,0.1594,53.9
2019-12-22 01:00:00,3,456.0,0.1536,52.1
2019-12-22 02:00:00,3,484.0,0.1461,52.8
2019-12-22 03:00:00,3,471.0,0.1503,52.7
2019-12-22 04:00:00,3,452.0,0.1378,53.8
2019-12-22 05:00:00,3,451.0,0.134,53.8
2019-12-22 06:00:00,3,420.0,0.1377,54.1
2019-12-22 07:00:00,3,489.0,0.1626,51.4
2019-12-22 08:00:00,3,469.0,0.1538,52.0
2019-12-22 09:00:00,3,483.0,0.1596,51.5
2019-12-22 10:00:00,3,460.0,0.1483,51.8
2019-12-22 11:00:00,3,475.0,0.1601,51.6
2019-12-22 12:00:00,3,435.0,0.1476,51.0
2019-12-22 13:00:00,3,461.0,0.1557,51.1
2019-12-22 14:00:00,3,468.0,0.1558,50.3
2019-12-22 15:00:00,3,462.0,0.1785,46.5
2019-12-22 16:00:00,3,425.0,0.1348,50.2
2019-12-22 17:00:00,3,450.0,0.1525,51.3
2019-12-22 18:00:00,3,481.0,0.1585,51.5
2019-12-22 19:00:00,3,447.0,0.159,50.6
2019-12-22 20:00:00,3,466.0,0.1615,50.6
2019-12-22 21:00:00,3,442.0,0.15,50.5
2019-12-22 22:00:00,3,485.0,0.1737,50.1
2019-12-22 23:00:00,3,493.0,0.2282,42.7
2019-12-23 00:00:00,3,476.0,0.2282,38.4
2019-12-23 01:00:00,3,476.0,0.2031,39.7
2019-12-23 02:00:00,3,446.0,0.1466,45.6
2019-12-23 03:00:00,3,457.0,0.1603,48.0
2019-12-23 04:00:00,3,451.0,0.1471,50.5
2019-12-23 05:00:00,3,448.0,0.1475,50.4
2019-12-23 06:00:00,3,452.0,0.1461,51.0
2019-12-23 07:00:00,3,458.0,0.1502,51.8
2019-12-23 08:00:00,3,442.0,0.1547,50.0
2019-12-23 09:00:00,3,489.0,0.1552,50.4
2019-12-23 10:00:00,3,485.0,0.1645,50.6
2019-12-23 11:00:00,3,448.0,0.1517,51.6
2019-12-23 12:00:00,3,508.0,0.1679,51.3
2019-12-23 13:00:00,3,481.0,0.1655,50.6
2019-12-23 14:00:00,3,452.0,0.1489,51.5
2019-12-23 15:00:00,3,484.0,0.1535,51.4
2019-12-23 16:00:00,3,524.0,0.1706,52.0
2019-12-23 17:00:00,3,468.0,0.1676,50.0
2019-12-23 18:00:00,3,436.0,0.1437,50.1
2019-12-23 19:00:00,3,466.0,0.1608,50.6
2019-12-23 20:00:00,3,464.0,0.1695,49.5
2019-12-23 21:00:00,3,494.0,0.1804,48.5
2019-12-23 22:00:00,3,479.0,0.154,49.9
2019-12-23 23:00:00,3,500.0,0.1721,50.1
2019-12-24 00:00:00,3,478.0,0.157,50.9
2019-12-24 01:00:00,3,508.0,0.157,52.5
2019-12-24 02:00:00,3,519.0,0.1722,51.5
2019-12-24 03:00:00,3,492.0,0.1604,51.6
2019-12-24 04:00:00,3,450.0,0.1418,52.5
2019-12-24 05:00:00,3,498.0,0.1703,50.6
2019-12-24 06:00:00,3,472.0,0.1517,50.9
2019-12-24 07:00:00,3,460.0,0.1441,51.9
2019-12-24 08:00:00,3,503.0,0.1695,51.0
2019-12-24 09:00:00,3,503.0,0.158,51.4
2019-12-24 10:00:00,3,471.0,0.1531,50.9
2019-12-24 11:00:00,3,432.0,0.1413,50.9
2019-12-24 12:00:00,3,473.0,0.1608,50.0
2019-12-24 13:00:00,3,450.0,0.1559,49.7
2019-12-24 14:00:00,3,508.0,0.168,50.8
2019-12-24 15:00:00,3,494.0,0.1653,50.0
2019-12-24 16:00:00,3,464.0,0.1618,50.1
2019-12-24 17:00:00,3,493.0,0.1507,51.2
2019-12-24 18:00:00,3,474.0,0.1497,50.9
2019-12-24 19:00:00,3,506.0,0.1623,51.8
2019-12-24 20:00:00,3,489.0,0.1522,51.6
2019-12-24 21:00:00,3,512.0,0.1576,52.2
2019-12-24 22:00:00,3,495.0,0.1516,52.3
2019-12-24 23:00:00,3,506.0,0.1605,51.6
2019-12-25 00:00:00,3,454.0,0.1509,50.8
2019-12-25 01:00:00,3,472.0,0.1684,50.2
2019-12-25 02:00:00,3,470.0,0.1525,50.1
2019-12-25 03:00:00,3,514.0,0.1735,51.2
2019-12-25 04:00:00,3,472.0,0.1463,51.4
2019-12-25 05:00:00,3,486.0,0.1512,51.5
2019-12-25 06:00:00,3,520.0,0.1649,51.1
2019-12-25 07:00:00,3,478.0,0.1584,50.5
2019-12-25 08:00:00,3,554.0,0.1792,50.9
2019-12-25 09:00:00,3,527.0,0.1578,51.2
2019-12-25 10:00:00,3,523.0,0.1622,52.3
2019-12-25 11:00:00,3,495.0,0.1541,51.6
2019-12-25 12:00:00,3,483.0,0.2176,44.4
2019-12-25 13:00:00,3,500.0,0.2198,39.2
2019-12-25 14:00:00,3,461.0,0.1372,46.7
2019-12-25 15:00:00,3,521.0,0.1712,47.7
2019-12-25 16:00:00,3,441.0,0.1366,49.7
2019-12-25 17:00:00,3,495.0,0.1704,47.9
2019-12-25 18:00:00,3,496.0,0.1588,49.6
2019-12-25 19:00:00,3,515.0,0.1545,50.8
2019-12-25 20:00:00,3,556.0,0.1669999999999999,52.2
2019-12-25 21:00:00,3,565.0,0.1852,49.7
2019-12-25 22:00:00,3,514.0,0.1557,50.9
2019-12-25 23:00:00,3,571.0,0.1898,48.8
2019-12-26 00:00:00,3,484.0,0.1315,53.0
2019-12-26 01:00:00,3,513.0,0.147,53.7
2019-12-26 02:00:00,3,541.0,0.1547,54.0
2019-12-26 03:00:00,3,551.0,0.1558,54.9
2019-12-26 04:00:00,3,571.0,0.1665,54.2
2019-12-26 05:00:00,3,523.0,0.1386,56.3
2019-12-26 06:00:00,3,556.0,0.1631,55.2
2019-12-26 07:00:00,3,539.0,0.144,56.5
2019-12-26 08:00:00,3,624.0,0.2173,50.2
2019-12-26 09:00:00,3,489.0,0.1693,47.1
2019-12-26 10:00:00,3,533.0,0.1658,48.6
2019-12-26 11:00:00,3,596.0,0.2188,45.2
2019-12-26 12:00:00,3,493.0,0.1948,42.3
2019-12-26 13:00:00,3,559.0,0.1726,46.3
2019-12-26 14:00:00,3,567.0,0.2043,44.5
2019-12-26 15:00:00,3,521.0,0.1729,45.5
2019-12-26 16:00:00,3,591.0,0.1965,46.2
2019-12-26 17:00:00,3,515.0,0.2259,40.6
2019-12-26 18:00:00,3,551.0,0.1834,43.7
2019-12-26 19:00:00,3,586.0,0.1765,47.5
2019-12-26 20:00:00,3,569.0,0.1716,49.4
2019-12-26 21:00:00,3,546.0,0.1505,52.9
2019-12-26 22:00:00,3,515.0,0.1332,56.3
2019-12-26 23:00:00,3,508.0,0.1401,56.8
2019-12-27 00:00:00,3,499.0,0.1403,56.5
2019-12-27 01:00:00,3,512.0,0.1307,58.0
2019-12-27 02:00:00,3,511.0,0.1315,59.4
2019-12-27 03:00:00,3,475.0,0.1202,60.4
2019-12-27 04:00:00,3,452.0,0.1126,60.9
2019-12-27 05:00:00,3,482.0,0.1277,60.0
2019-12-27 06:00:00,3,420.0,0.1079,60.5
2019-12-27 07:00:00,3,413.0,0.1139,58.8
2019-12-27 08:00:00,3,450.0,0.122,58.7
2019-12-27 09:00:00,3,438.0,0.1242,57.7
2019-12-27 10:00:00,3,386.0,0.0979,59.3
2019-12-27 11:00:00,3,365.0,0.1031,59.2
2019-12-27 12:00:00,3,373.0,0.0969999999999999,59.3
2019-12-27 13:00:00,3,341.0,0.0822,61.3
2019-12-27 14:00:00,3,377.0,0.0969999999999999,61.3
2019-12-27 15:00:00,3,343.0,0.0932,60.3
2019-12-27 16:00:00,3,351.0,0.0895,60.8
2019-12-27 17:00:00,3,350.0,0.0907,60.6
2019-12-27 18:00:00,3,319.0,0.0777,62.2
2019-12-27 19:00:00,3,307.0,0.083,60.5
2019-12-27 20:00:00,3,278.0,0.0783,59.5
2019-12-27 21:00:00,3,301.0,0.0838,58.4
2019-12-27 22:00:00,3,315.0,0.0869,58.8
2019-12-27 23:00:00,3,289.0,0.0797,57.5
2019-12-28 00:00:00,3,319.0,0.0875,57.8
2019-12-28 01:00:00,3,295.0,0.0796,58.4
2019-12-28 02:00:00,3,293.0,0.0852,58.0
2019-12-28 03:00:00,3,236.0,0.0703,56.4
2019-12-28 04:00:00,3,310.0,0.0812,58.3
2019-12-28 05:00:00,3,278.0,0.0863,55.9
2019-12-28 06:00:00,3,265.0,0.0712,57.2
2019-12-28 07:00:00,3,270.0,0.0746,58.2
2019-12-28 08:00:00,3,282.0,0.076,58.6
2019-12-28 09:00:00,3,300.0,0.0893,56.5
2019-12-28 10:00:00,3,229.0,0.0609,57.7
2019-12-28 11:00:00,3,258.0,0.0667,59.1
2019-12-28 12:00:00,3,297.0,0.0845,60.0
2019-12-28 13:00:00,3,248.0,0.065,62.3
2019-12-28 14:00:00,3,288.0,0.0849,61.4
2019-12-28 15:00:00,3,284.0,0.0782,61.4
2019-12-28 16:00:00,3,265.0,0.0684,63.6
2019-12-28 17:00:00,3,255.0,0.067,64.7
2019-12-28 18:00:00,3,264.0,0.0772,62.4
2019-12-28 19:00:00,3,248.0,0.0693,62.4
2019-12-28 20:00:00,3,248.0,0.0748,62.1
2019-12-28 21:00:00,3,273.0,0.0869,58.9
2019-12-28 22:00:00,3,240.0,0.0663,61.8
2019-12-28 23:00:00,3,208.0,0.0562,62.1
2019-12-29 00:00:00,3,210.0,0.0529,65.5
2019-12-29 01:00:00,3,241.0,0.0656,63.9
2019-12-29 02:00:00,3,218.0,0.0616,62.0
2019-12-29 03:00:00,3,210.0,0.0604,62.0
2019-12-29 04:00:00,3,197.0,0.0534,63.4
2019-12-29 05:00:00,3,199.0,0.0509,64.9
2019-12-29 06:00:00,3,204.0,0.0598,62.5
2019-12-29 07:00:00,3,197.0,0.0538,62.6
2019-12-29 08:00:00,3,186.0,0.0503,63.7
2019-12-29 09:00:00,3,168.0,0.0487,63.2
2019-12-29 10:00:00,3,163.0,0.0457,61.9
2019-12-29 11:00:00,3,163.0,0.0482,61.7
2019-12-29 12:00:00,3,151.0,0.0467,60.5
2019-12-29 13:00:00,3,118.0,0.0349,61.0
2019-12-29 14:00:00,3,122.0,0.0366,59.2
2019-12-29 15:00:00,3,128.0,0.0323,64.1
2019-12-29 16:00:00,3,108.0,0.0294,64.9
2019-12-29 17:00:00,3,120.0,0.03,65.7
2019-12-29 18:00:00,3,137.0,0.0394,63.9
2019-12-29 19:00:00,3,123.0,0.0306,67.8
2019-12-29 20:00:00,3,131.0,0.0419,60.6
2019-12-29 21:00:00,3,129.0,0.0382,61.1
2019-12-29 22:00:00,3,109.0,0.0342,58.9
2019-12-29 23:00:00,3,123.0,0.0391,59.1
2019-12-30 00:00:00,3,107.0,0.0271,69.5
2019-12-30 01:00:00,3,99.0,0.0293,66.6
2019-12-30 02:00:00,3,97.0,0.0333,64.0
2019-12-30 03:00:00,3,82.0,0.0277,61.0
2019-12-30 04:00:00,3,114.0,0.0343,62.1
2019-12-30 05:00:00,3,98.0,0.0289999999999999,63.3
2019-12-30 06:00:00,3,96.0,0.0345,59.4
2019-12-30 07:00:00,3,105.0,0.0339,61.1
2019-12-30 08:00:00,3,91.0,0.0257,63.7
2019-12-30 09:00:00,3,91.0,0.0274,63.6
2019-12-30 10:00:00,3,73.0,0.0222,63.6
2019-12-30 11:00:00,3,77.0,0.0236,63.1
2019-12-30 12:00:00,3,103.0,0.0365,62.9
2019-12-30 13:00:00,3,86.0,0.0302,62.1
2019-12-30 14:00:00,3,74.0,0.0242,64.5
2019-12-30 15:00:00,3,62.0,0.0257,61.9
2019-12-30 16:00:00,3,77.0,0.0284,61.9
2019-12-30 17:00:00,3,78.0,0.0258,64.3
2019-12-30 18:00:00,3,70.0,0.0241,64.1
2019-12-30 19:00:00,3,78.0,0.0276,63.6
2019-12-30 20:00:00,3,94.0,0.0338,62.7
2019-12-30 21:00:00,3,89.0,0.0308,63.2
2019-12-30 22:00:00,3,61.0,0.0205,64.9
2019-12-30 23:00:00,3,68.0,0.0234,65.3
2019-12-31 00:00:00,3,62.0,0.0317,61.1
2019-12-31 01:00:00,3,76.0,0.0274,66.0
2019-12-31 02:00:00,3,73.0,0.0222,69.8
2019-12-31 03:00:00,3,72.0,0.0337,65.3
2019-12-31 04:00:00,3,63.0,0.0264,66.1
2019-12-31 05:00:00,3,70.0,0.0281,66.3
2019-12-31 06:00:00,3,63.0,0.0258,66.5
2019-12-31 07:00:00,3,82.0,0.0297,67.8
2019-12-31 08:00:00,3,72.0,0.0269,67.8
2019-12-31 09:00:00,3,101.0,0.0347,68.6
2019-12-31 10:00:00,3,72.0,0.0245,69.1
2019-12-31 11:00:00,3,78.0,0.0319,67.0
2019-12-31 12:00:00,3,88.0,0.0354,66.7
2019-12-31 13:00:00,3,80.0,0.0269,70.7
2019-12-31 14:00:00,3,72.0,0.0221,70.8
2019-12-31 15:00:00,3,86.0,0.0368,67.5
2019-12-31 16:00:00,3,98.0,0.0382,67.4
2019-12-31 17:00:00,3,89.0,0.0357,65.1
2019-12-31 18:00:00,3,116.0,0.0492,62.8
2019-12-31 19:00:00,3,109.0,0.0436,63.5
2019-12-31 20:00:00,3,173.0,0.0671,64.0
2019-12-31 21:00:00,3,168.0,0.0593,65.1
2019-12-31 22:00:00,3,165.0,0.0577,67.2
2019-12-31 23:00:00,3,186.0,0.0667,66.9
2020-01-01 00:00:00,3,223.0,0.086,66.7
2020-01-01 01:00:00,3,197.0,0.0681,68.6
2020-01-01 02:00:00,3,213.0,0.0657,72.2
2020-01-01 03:00:00,3,268.0,0.0861,72.2
2020-01-01 04:00:00,3,288.0,0.0971,70.9
2020-01-01 05:00:00,3,296.0,0.0934,71.6
2020-01-01 06:00:00,3,327.0,0.1056,70.9
2020-01-01 07:00:00,3,391.0,0.1268,70.2
2020-01-01 08:00:00,3,387.0,0.1288,69.2
2020-01-01 09:00:00,3,416.0,0.136,68.6
2020-01-01 10:00:00,3,452.0,0.1375,70.4
2020-01-01 11:00:00,3,495.0,0.1616,69.0
2020-01-01 12:00:00,3,496.0,0.1674,68.2
2020-01-01 13:00:00,3,466.0,0.1461,69.6
2020-01-01 14:00:00,3,492.0,0.1689,68.1
2020-01-01 15:00:00,3,479.0,0.1669999999999999,67.1
2020-01-01 16:00:00,3,474.0,0.1544,67.8
2020-01-01 17:00:00,3,466.0,0.151,68.7
2020-01-01 18:00:00,3,455.0,0.1532,68.4
2020-01-01 19:00:00,3,481.0,0.1546,69.1
2020-01-01 20:00:00,3,460.0,0.1464,70.0
2020-01-01 21:00:00,3,442.0,0.1403,70.6
2020-01-01 22:00:00,3,465.0,0.1476,70.7
2020-01-01 23:00:00,3,425.0,0.1341,71.3
2020-01-02 00:00:00,3,476.0,0.1678,63.7
2020-01-02 01:00:00,3,506.0,0.1622,60.0
2020-01-02 02:00:00,3,463.0,0.1604,58.5
2020-01-02 03:00:00,3,506.0,0.1624,58.1
2020-01-02 04:00:00,3,544.0,0.1696,58.9
2020-01-02 05:00:00,3,535.0,0.1613,59.9
2020-01-02 06:00:00,3,500.0,0.144,61.0
2020-01-02 07:00:00,3,500.0,0.1479,61.0
2020-01-02 08:00:00,3,517.0,0.153,61.0
2020-01-02 09:00:00,3,537.0,0.1669999999999999,60.2
2020-01-02 10:00:00,3,464.0,0.1438,59.7
2020-01-02 11:00:00,3,427.0,0.1329,60.2
2020-01-02 12:00:00,3,455.0,0.1363,61.1
2020-01-02 13:00:00,3,455.0,0.2107,48.6
2020-01-02 14:00:00,3,465.0,0.1706,49.4
2020-01-02 15:00:00,3,541.0,0.1781,52.9
2020-01-02 16:00:00,3,375.0,0.3488,36.2
2020-01-02 17:00:00,3,503.0,0.2478,36.5
2020-01-02 18:00:00,3,485.0,0.1849,42.0
2020-01-02 19:00:00,3,478.0,0.1791,46.6
2020-01-02 20:00:00,3,432.0,0.2174,41.0
2020-01-02 21:00:00,3,504.0,0.1648,48.4
2020-01-02 22:00:00,3,461.0,0.1447,54.1
2020-01-02 23:00:00,3,429.0,0.1222,58.8
2020-01-03 00:00:00,3,464.0,0.1361,60.3
2020-01-03 01:00:00,3,408.0,0.1276,60.5
2020-01-03 02:00:00,3,416.0,0.1313,60.1
2020-01-03 03:00:00,3,481.0,0.1835,54.8
2020-01-03 04:00:00,3,443.0,0.3151,38.9
2020-01-03 05:00:00,3,456.0,0.2698,34.8
2020-01-03 06:00:00,3,430.0,0.205,37.7
2020-01-03 07:00:00,3,507.0,0.1865,44.7
2020-01-03 08:00:00,3,499.0,0.1578,51.5
2020-01-03 09:00:00,3,493.0,0.1712,53.2
2020-01-03 10:00:00,3,484.0,0.1535,55.9
2020-01-03 11:00:00,3,504.0,0.1828,54.0
2020-01-03 12:00:00,3,429.0,0.1471,54.1
2020-01-03 13:00:00,3,480.0,0.1642,55.4
2020-01-03 14:00:00,3,466.0,0.1598,56.1
2020-01-03 15:00:00,3,464.0,0.1519,57.2
2020-01-03 16:00:00,3,457.0,0.16,56.3
2020-01-03 17:00:00,3,458.0,0.1782,52.8
2020-01-03 18:00:00,3,486.0,0.1828,51.8
2020-01-03 19:00:00,3,426.0,0.1449,54.6
2020-01-03 20:00:00,3,455.0,0.1509,56.1
2020-01-03 21:00:00,3,484.0,0.1597,57.1
2020-01-03 22:00:00,3,453.0,0.1481,57.6
2020-01-03 23:00:00,3,474.0,0.1736,55.4
2020-01-04 00:00:00,3,444.0,0.1556,56.0
2020-01-04 01:00:00,3,440.0,0.1609,55.5
2020-01-04 02:00:00,3,455.0,0.1579,55.6
2020-01-04 03:00:00,3,477.0,0.1673,55.5
2020-01-04 04:00:00,3,456.0,0.1548,56.2
2020-01-04 05:00:00,3,458.0,0.1518,57.7
2020-01-04 06:00:00,3,461.0,0.1523,58.3
2020-01-04 07:00:00,3,509.0,0.1653,58.3
2020-01-04 08:00:00,3,465.0,0.1439,60.0
2020-01-04 09:00:00,3,412.0,0.1371,59.3
2020-01-04 10:00:00,3,450.0,0.148,59.6
2020-01-04 11:00:00,3,501.0,0.1696,57.7
2020-01-04 12:00:00,3,455.0,0.1552,56.6
2020-01-04 13:00:00,3,486.0,0.1528,58.9
2020-01-04 14:00:00,3,446.0,0.1499,57.9
2020-01-04 15:00:00,3,470.0,0.158,58.1
2020-01-04 16:00:00,3,493.0,0.1747,56.5
2020-01-04 17:00:00,3,437.0,0.1441,57.1
2020-01-04 18:00:00,3,437.0,0.1446,57.7
2020-01-04 19:00:00,3,458.0,0.1458,59.1
2020-01-04 20:00:00,3,457.0,0.1502,58.3
2020-01-04 21:00:00,3,449.0,0.1504,57.9
2020-01-04 22:00:00,3,447.0,0.1349,59.3
2020-01-04 23:00:00,3,413.0,0.1347,59.2
2020-01-05 00:00:00,3,465.0,0.1537,58.1
2020-01-05 01:00:00,3,465.0,0.1443,59.0
2020-01-05 02:00:00,3,487.0,0.1538,58.8
2020-01-05 03:00:00,3,494.0,0.1669,58.2
2020-01-05 04:00:00,3,450.0,0.1411,58.4
2020-01-05 05:00:00,3,469.0,0.1623,57.4
2020-01-05 06:00:00,3,454.0,0.1572,56.1
2020-01-05 07:00:00,3,487.0,0.1597,56.1
2020-01-05 08:00:00,3,491.0,0.1737,55.9
2020-01-05 09:00:00,3,475.0,0.1439,57.7
2020-01-05 10:00:00,3,468.0,0.1477,58.2
2020-01-05 11:00:00,3,477.0,0.1508,59.2
2020-01-05 12:00:00,3,471.0,0.1557,57.7
2020-01-05 13:00:00,3,485.0,0.1553,58.2
2020-01-05 14:00:00,3,465.0,0.1531,58.4
2020-01-05 15:00:00,3,453.0,0.1463,58.6
2020-01-05 16:00:00,3,500.0,0.1546,58.8
2020-01-05 17:00:00,3,491.0,0.1595,58.2
2020-01-05 18:00:00,3,468.0,0.1447,59.3
2020-01-05 19:00:00,3,513.0,0.1603,59.5
2020-01-05 20:00:00,3,492.0,0.1572,58.9
2020-01-05 21:00:00,3,533.0,0.1797,56.9
2020-01-05 22:00:00,3,483.0,0.161,56.5
2020-01-05 23:00:00,3,488.0,0.1491,58.5
2020-01-06 00:00:00,3,512.0,0.1689,56.9
2020-01-06 01:00:00,3,496.0,0.1562,57.8
2020-01-06 02:00:00,3,495.0,0.1564,58.2
2020-01-06 03:00:00,3,515.0,0.1655,58.5
2020-01-06 04:00:00,3,531.0,0.1732,57.4
2020-01-06 05:00:00,3,524.0,0.1666,57.2
2020-01-06 06:00:00,3,491.0,0.153,58.6
2020-01-06 07:00:00,3,503.0,0.1645,58.3
2020-01-06 08:00:00,3,525.0,0.1614,58.3
2020-01-06 09:00:00,3,541.0,0.1648,59.1
2020-01-06 10:00:00,3,528.0,0.1755,55.9
2020-01-06 11:00:00,3,486.0,0.1726,53.5
2020-01-06 12:00:00,3,534.0,0.1634,56.4
2020-01-06 13:00:00,3,497.0,0.1494,58.5
2020-01-06 14:00:00,3,527.0,0.1489,60.6
